PaymentID,OrderID,Amount,Currency,Method,Gateway,Status,AuthCode,FraudScore
PMT00012656,12656,65.89,INR,CARD,Stripe,Captured,8FB156CD,0.185
PMT00012657,12657,118.63,INR,CARD,Cashdesk,Captured,0OFDRCLB,0.07
PMT00012658,12658,66.4,INR,CARD,Stripe,Captured,NKL3CR6P,0.017
PMT00012659,12659,13.78,INR,CASH,Razorpay,Captured,MOHBM1PE,0.107
PMT00012660,12660,305.58,INR,CARD,Stripe,Captured,ZXP9QFQN,0.063
PMT00012661,12661,55.79,INR,WALLET,Cashdesk,Captured,R2VMB7CI,0.118
PMT00012662,12662,43.51,INR,UPI,PayU,Captured,JGACKW58,0.079
PMT00012663,12663,48.24,INR,CARD,PayU,Captured,WCIMDUJE,0.023
PMT00012664,12664,67.18,INR,CARD,Stripe,Pending,24UAKDA6,0.064
PMT00012665,12665,89.4,INR,CARD,Cashdesk,Captured,D18MGOJT,0.038
PMT00012666,12666,84.53,INR,CARD,Stripe,Captured,YD6NNKBY,0.007
PMT00012667,12667,184.71,INR,UPI,Stripe,Captured,MXNRVE24,0.163
PMT00012668,12668,39.43,INR,CARD,Razorpay,Captured,MZ1DCSIT,0.151
PMT00012669,12669,61.63,INR,CARD,Stripe,Captured,OIGTHGEU,0.06
PMT00012670,12670,87.8,INR,CARD,PayU,Captured,DJ2B1KYU,0.378
PMT00012671,12671,97.51,INR,WALLET,Stripe,Captured,MHMHDMYP,0.018
PMT00012672,12672,14.57,INR,UPI,Razorpay,Captured,Z4ZWR6RM,0.035
PMT00012673,12673,179.73,INR,UPI,Stripe,Captured,96VFNMV5,0.045
PMT00012674,12674,68.45,INR,CARD,Razorpay,Captured,QZC07GRZ,0.121
PMT00012675,12675,66.22,INR,UPI,Stripe,Captured,U4M2W3BJ,0.162
PMT00012676,12676,73.24,INR,CARD,Stripe,Captured,0VBO4OVK,0.023
PMT00012677,12677,79.03,INR,CARD,Cashdesk,Captured,17VNW4UI,0.167
PMT00012678,12678,57.69,INR,CARD,Razorpay,Captured,OVHMGY24,0.089
PMT00012679,12679,94.66,INR,UPI,Cashdesk,Pending,8SXE2CZY,0.278
PMT00012680,12680,54.88,INR,CARD,Stripe,Captured,I6UP56D9,0.164
PMT00012681,12681,39.69,INR,CARD,Cashdesk,Captured,MDV2WKPQ,0.128
PMT00012682,12682,111.68,INR,CARD,Stripe,Captured,H5X6QOVR,0.072
PMT00012683,12683,13.94,INR,CARD,Cashdesk,Captured,RHXEV7P4,0.158
PMT00012684,12684,25.42,INR,CARD,Cashdesk,Captured,NP1F5KBI,0.111
PMT00012685,12685,63.05,INR,CASH,Razorpay,Captured,6ISH5538,0.114
PMT00012686,12686,102.97,INR,UPI,Razorpay,Pending,ZMZ2T2Z6,0.155
PMT00012687,12687,99.99,INR,WALLET,Cashdesk,Captured,PO0Z74JA,0.029
PMT00012688,12688,101.87,INR,UPI,PayU,Captured,68H394OE,0.196
PMT00012689,12689,36.23,INR,UPI,Razorpay,Pending,NP2LTFC8,0.041
PMT00012690,12690,45.0,INR,UPI,Stripe,Captured,QONS5WUS,0.082
PMT00012691,12691,138.3,INR,UPI,Razorpay,Captured,B5BRL0JB,0.022
PMT00012692,12692,111.68,INR,CARD,PayU,Captured,YHOGCJ74,0.108
PMT00012693,12693,26.74,INR,CARD,Razorpay,Captured,MLY1CMTY,0.111
PMT00012694,12694,67.28,INR,UPI,Stripe,Captured,3VVJA2X9,0.035
PMT00012695,12695,25.45,INR,UPI,Stripe,Captured,BAZY283D,0.081
PMT00012696,12696,333.69,INR,WALLET,PayU,Captured,NUP7LTD5,0.063
PMT00012697,12697,105.97,INR,UPI,Cashdesk,Pending,VSL15V4O,0.048
PMT00012698,12698,26.12,INR,WALLET,Cashdesk,Captured,1JFT18JF,0.013
PMT00012699,12699,42.14,INR,CARD,Stripe,Captured,3C0K80AA,0.089
PMT00012700,12700,86.32,INR,CARD,PayU,Captured,446JJQTI,0.161
PMT00012701,12701,35.59,INR,WALLET,Razorpay,Captured,IKRW2KVZ,0.128
PMT00012702,12702,66.23,INR,UPI,Razorpay,Captured,JEOIP9DD,0.029
PMT00012703,12703,53.52,INR,CARD,Stripe,Captured,WRTWO9JF,0.071
PMT00012704,12704,331.36,INR,WALLET,PayU,Captured,L5SEMROW,0.215
PMT00012705,12705,41.08,INR,UPI,Stripe,Captured,8EFX0P8M,0.019
PMT00012706,12706,111.23,INR,UPI,Razorpay,Captured,X9AT0CMW,0.1
PMT00012707,12707,99.68,INR,CARD,Cashdesk,Captured,UDC7IEME,0.14
PMT00012708,12708,33.14,INR,UPI,Razorpay,Captured,SJLM86VX,0.071
PMT00012709,12709,17.28,INR,UPI,Stripe,Captured,XWRCEMU1,0.09
PMT00012710,12710,31.31,INR,UPI,Cashdesk,Captured,4LGXHKJE,0.071
PMT00012711,12711,76.26,INR,UPI,Stripe,Captured,TVWKA1AX,0.047
PMT00012712,12712,88.74,INR,WALLET,PayU,Captured,TGA6KESX,0.047
PMT00012713,12713,45.0,INR,UPI,PayU,Captured,IXDBEPJN,0.065
PMT00012714,12714,111.02,INR,WALLET,Razorpay,Captured,ZFJV3YAF,0.253
PMT00012715,12715,25.31,INR,CARD,PayU,Captured,WCQ917KL,0.109
PMT00012716,12716,59.94,INR,CASH,Stripe,Pending,66ZFCK3Q,0.065
PMT00012717,12717,62.28,INR,WALLET,Razorpay,Captured,85LD0H19,0.056
PMT00012718,12718,222.72,INR,CARD,Stripe,Captured,3KOPZSJZ,0.289
PMT00012719,12719,305.58,INR,CARD,Cashdesk,Captured,8ZRM2Z5X,0.057
PMT00012720,12720,101.13,INR,CARD,Stripe,Captured,YV9TPZVE,0.134
PMT00012721,12721,70.56,INR,WALLET,Cashdesk,Pending,FP9T490A,0.132
PMT00012722,12722,93.93,INR,UPI,PayU,Captured,MK0H2YYG,0.073
PMT00012723,12723,68.45,INR,CARD,Stripe,Captured,MZV701G2,0.152
PMT00012724,12724,36.63,INR,CARD,Razorpay,Captured,AW6ZM2A8,0.054
PMT00012725,12725,31.91,INR,UPI,Stripe,Captured,CYZFL7O5,0.081
PMT00012726,12726,45.89,INR,UPI,PayU,Captured,D6Y6UYKI,0.007
PMT00012727,12727,22.78,INR,UPI,Stripe,Pending,RRJ87ZGJ,0.101
PMT00012728,12728,179.73,INR,CARD,Razorpay,Captured,GXJX3F2B,0.116
PMT00012729,12729,92.0,INR,UPI,Cashdesk,Captured,LHKN97IG,0.24
PMT00012730,12730,71.58,INR,CARD,PayU,Captured,REZYQ760,0.002
PMT00012731,12731,65.47,INR,UPI,Cashdesk,Captured,KO74CZ4C,0.157
PMT00012732,12732,67.28,INR,CARD,PayU,Captured,0FYZFY43,0.296
PMT00012733,12733,71.98,INR,UPI,PayU,Captured,R82DPSUB,0.1
PMT00012734,12734,58.68,INR,UPI,Cashdesk,Pending,VSHZOOZ1,0.108
PMT00012735,12735,514.08,INR,CARD,Stripe,Captured,T0OTT6DW,0.212
PMT00012736,12736,10.77,INR,WALLET,Stripe,Captured,GXN94IWY,0.124
PMT00012737,12737,82.68,INR,UPI,Stripe,Captured,BRUJ60M9,0.12
PMT00012738,12738,49.68,INR,CASH,Cashdesk,Captured,67N32GEF,0.222
PMT00012739,12739,80.91,INR,UPI,PayU,Captured,IZITKSEL,0.042
PMT00012740,12740,86.9,INR,UPI,Cashdesk,Captured,V6GUGKH7,0.231
PMT00012741,12741,13.35,INR,UPI,Stripe,Captured,5GBR10NX,0.097
PMT00012742,12742,22.26,INR,CARD,PayU,Captured,JPQN5QEE,0.044
PMT00012743,12743,76.65,INR,UPI,Razorpay,Captured,2JNDRA9D,0.329
PMT00012744,12744,67.28,INR,CARD,Razorpay,Captured,OWVRTD9H,0.141
PMT00012745,12745,49.19,INR,UPI,Razorpay,Captured,87WGISWQ,0.118
PMT00012746,12746,23.84,INR,WALLET,Razorpay,Captured,LGE93EKT,0.085
PMT00012747,12747,49.39,INR,CASH,Cashdesk,Captured,5PA5GHV8,0.198
PMT00012748,12748,51.99,INR,CARD,Cashdesk,Captured,OKSMM7K1,0.03
PMT00012749,12749,41.72,INR,CARD,PayU,Captured,3PW9CUT0,0.26
PMT00012750,12750,318.3,INR,UPI,PayU,Captured,9THZ9949,0.107
PMT00012751,12751,29.24,INR,WALLET,Stripe,Captured,AWRHS60C,0.091
PMT00012752,12752,70.69,INR,CARD,PayU,Captured,MU26VDET,0.074
PMT00012753,12753,210.94,INR,CARD,Razorpay,Captured,JUC8H8YS,0.098
PMT00012754,12754,179.28,INR,UPI,Cashdesk,Captured,Q0A9VGRU,0.167
PMT00012755,12755,51.7,INR,UPI,Cashdesk,Captured,4INGTXY2,0.175
PMT00012756,12756,64.63,INR,CARD,Cashdesk,Captured,7ZE88FF9,0.22
PMT00012757,12757,58.76,INR,CASH,PayU,Captured,FUGGSMIQ,0.23
PMT00012758,12758,56.01,INR,CARD,Razorpay,Captured,C9GE6T60,0.205
PMT00012759,12759,58.26,INR,CARD,Razorpay,Captured,R98EEX9W,0.444
PMT00012760,12760,52.71,INR,WALLET,Cashdesk,Captured,5ZRJAN7Q,0.055
PMT00012761,12761,105.32,INR,UPI,Stripe,Captured,VLBAWQ4T,0.054
PMT00012762,12762,116.28,INR,CARD,Stripe,Captured,P7JC6QBD,0.249
PMT00012763,12763,22.26,INR,CARD,Cashdesk,Captured,WMUKCIYC,0.003
PMT00012764,12764,121.26,INR,CARD,Stripe,Pending,U3ER94XG,0.102
PMT00012765,12765,157.4,INR,CASH,Stripe,Captured,BCBV8D7F,0.097
PMT00012766,12766,31.87,INR,CARD,Cashdesk,Captured,4X1V4SEW,0.073
PMT00012767,12767,58.92,INR,CASH,Cashdesk,Captured,UE1WJ592,0.273
PMT00012768,12768,292.48,INR,CARD,Razorpay,Captured,VTA72N2C,0.041
PMT00012769,12769,77.31,INR,WALLET,Cashdesk,Pending,EVZ8IARB,0.176
PMT00012770,12770,9.69,INR,CARD,Cashdesk,Captured,VSG9H14X,0.033
PMT00012771,12771,19.46,INR,CARD,Stripe,Captured,LAVADISU,0.019
PMT00012772,12772,85.2,INR,CARD,Cashdesk,Captured,7Q1QIQEH,0.068
PMT00012773,12773,216.68,INR,CARD,Cashdesk,Captured,F64HXRL2,0.174
PMT00012774,12774,134.27,INR,CARD,Stripe,Captured,F1LAR05S,0.066
PMT00012775,12775,73.64,INR,CARD,Cashdesk,Pending,2L9JB802,0.081
PMT00012776,12776,37.55,INR,CARD,Razorpay,Captured,IC09ITSX,0.231
PMT00012777,12777,118.99,INR,CARD,Razorpay,Captured,TKZJY22G,0.42
PMT00012778,12778,110.94,INR,UPI,Razorpay,Captured,CMOYI7OT,0.088
PMT00012779,12779,78.36,INR,WALLET,PayU,Captured,JS5LE2YJ,0.048
PMT00012780,12780,61.4,INR,CARD,Stripe,Pending,T7XFS9PL,0.132
PMT00012781,12781,94.2,INR,CARD,Cashdesk,Captured,SZVJUT7R,0.076
PMT00012782,12782,34.49,INR,UPI,Stripe,Captured,UD2WPPU9,0.168
PMT00012783,12783,26.16,INR,CARD,PayU,Captured,DH8GF6AQ,0.132
PMT00012784,12784,22.75,INR,WALLET,Stripe,Captured,N89PG69U,0.12
PMT00012785,12785,15.88,INR,CARD,Cashdesk,Captured,VT8FUG5Y,0.096
PMT00012786,12786,25.45,INR,CARD,Razorpay,Captured,U5DY0K80,0.151
PMT00012787,12787,52.66,INR,CASH,Stripe,Captured,W1I8JQ9E,0.011
PMT00012788,12788,53.36,INR,CASH,PayU,Captured,KM3SRJ49,0.146
PMT00012789,12789,55.79,INR,CARD,PayU,Captured,WS99HCR0,0.055
PMT00012790,12790,188.19,INR,UPI,Razorpay,Captured,QD28XN82,0.104
PMT00012791,12791,94.67,INR,UPI,Razorpay,Pending,J32UEUY7,0.137
PMT00012792,12792,99.3,INR,WALLET,Stripe,Captured,4A5XTP8W,0.128
PMT00012793,12793,48.28,INR,UPI,Stripe,Captured,W9ABMW94,0.107
PMT00012794,12794,212.07,INR,CARD,Razorpay,Pending,MSDKF73O,0.13
PMT00012795,12795,52.47,INR,WALLET,PayU,Captured,RCHTY0P5,0.132
PMT00012796,12796,104.65,INR,WALLET,Razorpay,Captured,H75RK4JJ,0.139
PMT00012797,12797,232.7,INR,CARD,Cashdesk,Captured,KRX94258,0.079
PMT00012798,12798,205.94,INR,UPI,Stripe,Pending,1KVRV28H,0.094
PMT00012799,12799,76.86,INR,CARD,Razorpay,Captured,CUUJ7RZA,0.085
PMT00012800,12800,6.49,INR,CARD,PayU,Captured,7V0ENVA1,0.054
PMT00012801,12801,85.4,INR,CARD,Razorpay,Captured,OA6L1Q76,0.131
PMT00012802,12802,25.62,INR,UPI,Stripe,Captured,Z9U7H2S4,0.115
PMT00012803,12803,31.45,INR,CARD,Cashdesk,Captured,RNBZZFO0,0.048
PMT00012804,12804,31.87,INR,CASH,Razorpay,Captured,9IMYME18,0.036
PMT00012805,12805,97.51,INR,CARD,PayU,Captured,FV2EJ8YT,0.048
PMT00012806,12806,49.68,INR,CASH,Razorpay,Captured,MW5HEMO2,0.077
PMT00012807,12807,17.91,INR,UPI,Stripe,Captured,QVG531CS,0.36
PMT00012808,12808,241.68,INR,CARD,Cashdesk,Captured,QT70RVUU,0.113
PMT00012809,12809,124.56,INR,CARD,Razorpay,Captured,JXKF5UU1,0.183
PMT00012810,12810,32.97,INR,CARD,Cashdesk,Captured,4OIN46HB,0.085
PMT00012811,12811,47.29,INR,CARD,Stripe,Captured,3SXW6ZVK,0.169
PMT00012812,12812,46.03,INR,CARD,Cashdesk,Captured,EL70YVC4,0.102
PMT00012813,12813,15.09,INR,CASH,PayU,Captured,X29K3I8Q,0.053
PMT00012814,12814,25.51,INR,CARD,Stripe,Pending,LCGSGIIO,0.083
PMT00012815,12815,34.23,INR,UPI,Razorpay,Captured,W1ZIWGPG,0.054
PMT00012816,12816,70.34,INR,UPI,Razorpay,Captured,PNHSZJ4Q,0.022
PMT00012817,12817,122.19,INR,WALLET,Razorpay,Captured,YSKUQHUF,0.131
PMT00012818,12818,168.51,INR,CARD,Razorpay,Pending,9H83D23T,0.123
PMT00012819,12819,52.93,INR,CASH,PayU,Captured,XGE16UMJ,0.066
PMT00012820,12820,164.76,INR,UPI,Stripe,Captured,83A4AP3Q,0.107
PMT00012821,12821,92.33,INR,WALLET,PayU,Captured,DHRTCYM6,0.061
PMT00012822,12822,105.86,INR,CARD,Cashdesk,Pending,CVY5ABG8,0.108
PMT00012823,12823,32.02,INR,WALLET,Cashdesk,Captured,LAJ1805U,0.077
PMT00012824,12824,34.31,INR,CASH,Cashdesk,Captured,OTAPO8KJ,0.079
PMT00012825,12825,29.8,INR,CASH,Cashdesk,Captured,BUVPO8P3,0.051
PMT00012826,12826,54.88,INR,WALLET,Stripe,Captured,XIUAKLTV,0.085
PMT00012827,12827,95.28,INR,CARD,Stripe,Captured,D5B08YCQ,0.237
PMT00012828,12828,52.79,INR,CARD,Razorpay,Captured,AAIBL6YU,0.06
PMT00012829,12829,214.74,INR,UPI,Cashdesk,Captured,CVE8XWSC,0.076
PMT00012830,12830,65.89,INR,UPI,Stripe,Captured,WD1BC6J8,0.141
PMT00012831,12831,59.13,INR,CASH,Stripe,Captured,SYET4SJG,0.103
PMT00012832,12832,74.47,INR,UPI,Razorpay,Captured,S9HYSVPD,0.312
PMT00012833,12833,76.42,INR,UPI,Cashdesk,Captured,MRKRY263,0.068
PMT00012834,12834,63.58,INR,UPI,PayU,Pending,PBGN09IW,0.101
PMT00012835,12835,118.99,INR,CARD,Razorpay,Captured,8MH7SQLX,0.174
PMT00012836,12836,135.3,INR,WALLET,Stripe,Captured,QE8E5PBG,0.061
PMT00012837,12837,48.24,INR,UPI,PayU,Captured,0NKRX7LK,0.098
PMT00012838,12838,85.78,INR,UPI,Cashdesk,Captured,45QMX4BP,0.169
PMT00012839,12839,220.75,INR,UPI,Stripe,Captured,7GOZZJQL,0.199
PMT00012840,12840,5.52,INR,CARD,PayU,Pending,4E3YRX8H,0.214
PMT00012841,12841,31.31,INR,CARD,PayU,Captured,ZBQ9IY8G,0.054
PMT00012842,12842,34.45,INR,CASH,PayU,Captured,9ZLNH6T5,0.019
PMT00012843,12843,50.28,INR,UPI,Cashdesk,Captured,YYMR9XKX,0.124
PMT00012844,12844,60.98,INR,CARD,Razorpay,Captured,0KANW2D0,0.07
PMT00012845,12845,67.68,INR,UPI,Stripe,Pending,UTZP9SNF,0.236
PMT00012846,12846,58.51,INR,CARD,Stripe,Pending,08ADUEI0,0.137
PMT00012847,12847,61.94,INR,CARD,Stripe,Captured,CLMMSC8L,0.025
PMT00012848,12848,36.02,INR,CARD,Stripe,Captured,YUYB9SA7,0.129
PMT00012849,12849,61.94,INR,CARD,Stripe,Captured,215CJQXF,0.178
PMT00012850,12850,62.6,INR,UPI,Stripe,Captured,EAKLSSZ7,0.144
PMT00012851,12851,73.51,INR,UPI,Cashdesk,Captured,AWYG5A7X,0.096
PMT00012852,12852,26.76,INR,UPI,PayU,Captured,Q1GN4DEH,0.038
PMT00012853,12853,94.9,INR,WALLET,Stripe,Captured,FGNPGR8P,0.023
PMT00012854,12854,52.71,INR,UPI,PayU,Captured,6TCX3T4Z,0.227
PMT00012855,12855,57.26,INR,UPI,Stripe,Captured,7NLSV60L,0.101
PMT00012856,12856,61.11,INR,UPI,Razorpay,Captured,SX4RG28I,0.093
PMT00012857,12857,31.87,INR,CARD,Cashdesk,Captured,BKOISACW,0.075
PMT00012858,12858,101.29,INR,UPI,Stripe,Captured,42I9MIXZ,0.208
PMT00012859,12859,17.57,INR,CARD,Razorpay,Captured,NGSN3GDQ,0.165
PMT00012860,12860,477.45,INR,CARD,Cashdesk,Captured,MXV5L4TN,0.026
PMT00012861,12861,69.58,INR,UPI,Stripe,Captured,CYMD54PT,0.063
PMT00012862,12862,68.99,INR,UPI,Razorpay,Pending,7OJZX4PL,0.005
PMT00012863,12863,56.39,INR,UPI,Stripe,Captured,GC81W7TD,0.104
PMT00012864,12864,107.38,INR,UPI,Razorpay,Captured,PQNVRART,0.095
PMT00012865,12865,34.03,INR,CASH,PayU,Captured,QU8TWLHY,0.043
PMT00012866,12866,49.68,INR,UPI,PayU,Captured,M96B7OEV,0.18
PMT00012867,12867,223.41,INR,UPI,Cashdesk,Captured,FYP1X1ZU,0.222
PMT00012868,12868,52.69,INR,CARD,Cashdesk,Captured,7JYYLS0F,0.04
PMT00012869,12869,30.11,INR,CARD,Cashdesk,Captured,RQB999U2,0.219
PMT00012870,12870,25.31,INR,CASH,Razorpay,Captured,HZOJMHFH,0.04
PMT00012871,12871,62.26,INR,CARD,PayU,Captured,IBAYV1NW,0.035
PMT00012872,12872,258.51,INR,WALLET,Cashdesk,Captured,1A3PX8TD,0.128
PMT00012873,12873,77.2,INR,UPI,Cashdesk,Pending,W1ETKZ82,0.062
PMT00012874,12874,13.94,INR,UPI,PayU,Captured,T5RIXQ8B,0.055
PMT00012875,12875,67.16,INR,UPI,Razorpay,Captured,HEMPEGT6,0.099
PMT00012876,12876,103.08,INR,CARD,Stripe,Captured,VJLWRY2J,0.117
PMT00012877,12877,160.5,INR,CARD,Stripe,Captured,3O4MQNQJ,0.031
PMT00012878,12878,51.92,INR,CARD,Stripe,Captured,UIHEORT1,0.279
PMT00012879,12879,237.09,INR,UPI,Cashdesk,Captured,7JDJWJCE,0.171
PMT00012880,12880,101.86,INR,UPI,Cashdesk,Captured,N3XV0ZU8,0.284
PMT00012881,12881,54.14,INR,CARD,Cashdesk,Captured,KDK8WVZN,0.133
PMT00012882,12882,102.92,INR,UPI,Stripe,Captured,85NC3HPZ,0.106
PMT00012883,12883,95.91,INR,UPI,Stripe,Pending,YD46WCAH,0.124
PMT00012884,12884,174.51,INR,CARD,Cashdesk,Captured,FFCRIXUY,0.194
PMT00012885,12885,338.65,INR,CASH,PayU,Captured,6SUVDED7,0.105
PMT00012886,12886,25.45,INR,CARD,Cashdesk,Captured,X0LAILPK,0.113
PMT00012887,12887,28.83,INR,WALLET,Cashdesk,Pending,ZCTY4N12,0.153
PMT00012888,12888,66.81,INR,UPI,Stripe,Captured,JXRJOQKT,0.06
PMT00012889,12889,78.7,INR,UPI,PayU,Captured,PLZFESCL,0.086
PMT00012890,12890,45.5,INR,UPI,Stripe,Captured,TRI707PG,0.069
PMT00012891,12891,235.26,INR,CASH,Razorpay,Captured,Q4EA7E85,0.038
PMT00012892,12892,37.55,INR,CARD,Razorpay,Captured,TNYYM81F,0.098
PMT00012893,12893,18.15,INR,CASH,Razorpay,Captured,4RZYQR72,0.033
PMT00012894,12894,67.68,INR,CARD,Stripe,Captured,D3TH2PI7,0.135
PMT00012895,12895,36.51,INR,WALLET,Razorpay,Captured,9HASC9AY,0.279
PMT00012896,12896,12.01,INR,UPI,Razorpay,Captured,7WX6QQRD,0.049
PMT00012897,12897,91.94,INR,UPI,Stripe,Captured,YB7XO153,0.14
PMT00012898,12898,12.07,INR,CARD,PayU,Captured,43UY3XDO,0.075
PMT00012899,12899,22.96,INR,CARD,PayU,Captured,RO8K293D,0.117
PMT00012900,12900,21.45,INR,CARD,Cashdesk,Captured,ZCFDKBEG,0.112
PMT00012901,12901,20.42,INR,WALLET,Stripe,Captured,OXK668G1,0.1
PMT00012902,12902,58.18,INR,CARD,Razorpay,Captured,KQSJU8W6,0.075
PMT00012903,12903,52.53,INR,UPI,PayU,Captured,T8W5SER6,0.09
PMT00012904,12904,61.94,INR,CASH,Razorpay,Captured,EBFSRFER,0.073
PMT00012905,12905,35.47,INR,CARD,Stripe,Captured,ZZBKK1EJ,0.106
PMT00012906,12906,44.36,INR,CASH,Stripe,Captured,RP7BS5I0,0.095
PMT00012907,12907,54.12,INR,CARD,Razorpay,Captured,ZVHFVQS8,0.029
PMT00012908,12908,331.41,INR,CARD,Stripe,Captured,5J2VLR9S,0.124
PMT00012909,12909,59.13,INR,WALLET,Cashdesk,Pending,W6SAD3V9,0.018
PMT00012910,12910,134.27,INR,CASH,Razorpay,Captured,F5I0VBBY,0.151
PMT00012911,12911,24.18,INR,CARD,Razorpay,Captured,31M6CXN0,0.117
PMT00012912,12912,122.09,INR,UPI,Razorpay,Captured,XHB16AX6,0.064
PMT00012913,12913,36.63,INR,CARD,Cashdesk,Captured,9Q9ESRBX,0.222
PMT00012914,12914,35.94,INR,CARD,PayU,Captured,N331JA9X,0.063
PMT00012915,12915,34.22,INR,UPI,PayU,Captured,889E3M9C,0.109
PMT00012916,12916,57.67,INR,WALLET,Cashdesk,Captured,4QRXOI93,0.076
PMT00012917,12917,106.24,INR,WALLET,Razorpay,Captured,E2NYW2PY,0.03
PMT00012918,12918,45.83,INR,UPI,Cashdesk,Captured,RGHOLM6E,0.204
PMT00012919,12919,18.27,INR,CARD,PayU,Captured,MCYIV4Q2,0.169
PMT00012920,12920,55.79,INR,UPI,Razorpay,Captured,K18HCNW4,0.121
PMT00012921,12921,105.67,INR,CARD,Cashdesk,Pending,IB3MVM9P,0.111
PMT00012922,12922,136.08,INR,WALLET,Cashdesk,Captured,14257XDG,0.052
PMT00012923,12923,115.0,INR,WALLET,Cashdesk,Captured,USUJO5GU,0.096
PMT00012924,12924,40.5,INR,UPI,Cashdesk,Captured,4ATN3VAU,0.052
PMT00012925,12925,54.88,INR,UPI,PayU,Captured,RGSERJUO,0.162
PMT00012926,12926,47.3,INR,UPI,Razorpay,Captured,00SMGKXH,0.12
PMT00012927,12927,23.97,INR,CARD,Cashdesk,Captured,TZ9PFFUM,0.096
PMT00012928,12928,62.08,INR,CARD,PayU,Captured,A475PQMT,0.046
PMT00012929,12929,94.59,INR,UPI,Stripe,Captured,P9JDZ9O5,0.076
PMT00012930,12930,99.6,INR,CARD,Cashdesk,Captured,BZ1W2N2I,0.14
PMT00012931,12931,99.36,INR,UPI,Cashdesk,Captured,Q49QCCDK,0.111
PMT00012932,12932,106.89,INR,CASH,PayU,Captured,OC57HW7Z,0.055
PMT00012933,12933,58.18,INR,CARD,Razorpay,Captured,99FORMUC,0.083
PMT00012934,12934,52.24,INR,WALLET,Razorpay,Captured,0CJ8PKDE,0.133
PMT00012935,12935,49.19,INR,CARD,PayU,Captured,XEXXQS5H,0.071
PMT00012936,12936,55.17,INR,CASH,Stripe,Captured,2PZBAH57,0.032
PMT00012937,12937,134.27,INR,CARD,PayU,Captured,SLM3Z2ZU,0.183
PMT00012938,12938,80.91,INR,UPI,PayU,Captured,D9AO6NBP,0.23
PMT00012939,12939,27.81,INR,CARD,Razorpay,Captured,8GCH9STZ,0.149
PMT00012940,12940,58.51,INR,CASH,Razorpay,Captured,JV68QHGK,0.298
PMT00012941,12941,15.38,INR,CARD,PayU,Pending,H6JNG44D,0.06
PMT00012942,12942,74.89,INR,CARD,Razorpay,Captured,IB20YW8L,0.175
PMT00012943,12943,76.73,INR,CASH,Cashdesk,Captured,L21YGCXA,0.075
PMT00012944,12944,94.67,INR,UPI,Cashdesk,Captured,L8AZDXMC,0.232
PMT00012945,12945,54.4,INR,WALLET,Razorpay,Captured,GTL5X0KI,0.168
PMT00012946,12946,16.1,INR,UPI,Stripe,Pending,X16TUNFT,0.111
PMT00012947,12947,104.84,INR,CARD,Razorpay,Captured,R5TMKFTV,0.111
PMT00012948,12948,18.84,INR,CARD,Razorpay,Captured,LKJB5ZNO,0.098
PMT00012949,12949,61.11,INR,CARD,Cashdesk,Captured,28WTJL6M,0.356
PMT00012950,12950,58.14,INR,UPI,Stripe,Captured,80UJTO1U,0.191
PMT00012951,12951,359.46,INR,CARD,PayU,Captured,VR3SVB16,0.044
PMT00012952,12952,54.88,INR,CARD,PayU,Captured,8CW75F18,0.275
PMT00012953,12953,32.96,INR,CARD,PayU,Captured,81KYJSDD,0.07
PMT00012954,12954,70.98,INR,CARD,Razorpay,Captured,EA1YSZR3,0.131
PMT00012955,12955,36.31,INR,CARD,PayU,Captured,1PDV6GCZ,0.039
PMT00012956,12956,67.98,INR,UPI,Razorpay,Captured,PRTP44IA,0.072
PMT00012957,12957,36.03,INR,CASH,Stripe,Captured,EB1OE4D5,0.144
PMT00012958,12958,175.65,INR,CARD,Razorpay,Captured,LNAAV39K,0.163
PMT00012959,12959,32.68,INR,WALLET,PayU,Captured,JGRO6NTN,0.121
PMT00012960,12960,64.34,INR,CARD,Cashdesk,Captured,RXC7N94X,0.169
PMT00012961,12961,61.57,INR,CARD,PayU,Captured,A7L7MK2F,0.29
PMT00012962,12962,111.59,INR,CASH,Razorpay,Captured,RTPAQCUH,0.093
PMT00012963,12963,79.03,INR,CASH,Stripe,Captured,8DCCPJLC,0.086
PMT00012964,12964,27.1,INR,UPI,PayU,Pending,D0QT148V,0.11
PMT00012965,12965,22.64,INR,CARD,PayU,Captured,FRFRQ1T6,0.176
PMT00012966,12966,73.14,INR,UPI,Stripe,Captured,SXT05SUT,0.052
PMT00012967,12967,86.32,INR,CARD,PayU,Captured,V0RCNCOP,0.033
PMT00012968,12968,18.84,INR,WALLET,PayU,Captured,SNAEQEEF,0.09
PMT00012969,12969,81.85,INR,UPI,Cashdesk,Captured,0OO8K2D3,0.214
PMT00012970,12970,76.35,INR,UPI,PayU,Captured,X2BXG6KA,0.093
PMT00012971,12971,56.26,INR,UPI,Stripe,Pending,DX3R7IO7,0.096
PMT00012972,12972,102.04,INR,CARD,PayU,Captured,ADGHB3NP,0.168
PMT00012973,12973,64.63,INR,UPI,Stripe,Captured,HPNK34A6,0.066
PMT00012974,12974,55.75,INR,UPI,Cashdesk,Captured,QH6TXK6V,0.011
PMT00012975,12975,60.98,INR,CARD,PayU,Captured,2C1YV9F8,0.06
PMT00012976,12976,66.58,INR,UPI,Razorpay,Captured,YBIWTJ3J,0.116
PMT00012977,12977,90.75,INR,UPI,Razorpay,Captured,GYT9FKM3,0.187
